path,team_bucket,ext,size_bytes,mtime_utc,wp_tokens,flags,suggested_tier,archive_action,archive_reason
_SIMULATION_ARCHIVE/S003-P013-WP002/README.md,_SIMULATION_ARCHIVE,.md,500,2026-03-23T19:11:26Z,,deep_review_dir,ROUND2_DEEP_REVIEW,ARCHIVE_ROUND2,deep_review_subtree
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/00_MASTER_INDEX.md,_architect_inbox,.md,649,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_BROKER_REFERENCE_AND_OTHER_LOGIC.md,_architect_inbox,.md,580,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_DATA_MANAGEMENT_SOP_011.md,_architect_inbox,.md,274,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_MARKET_DATA_STRATEGY_ANALYSIS.md,_architect_inbox,.md,866,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_PHASE_2_GAP_ANALYSIS_REPORT.md,_architect_inbox,.md,512,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_RICH_TEXT_AND_DESIGN_SYSTEM_SPEC.md,_architect_inbox,.md,908,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_RICH_TEXT_AND_SANITIZATION_POLICY.md,_architect_inbox,.md,265,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/ARCHITECT_RICH_TEXT_AND_SANITIZATION_SPEC.md,_architect_inbox,.md,515,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/BATCH_2_5_COMPLETIONS_MANDATE.md,_architect_inbox,.md,890,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/Blueprints/phoenix_js_core_implementation.js,_architect_inbox,.js,148,2026-02-23T21:45:55Z,,arch_inbox|root_program_doc,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/CSS_EXCELLENCE_PROTOCOL.md,_architect_inbox,.md,323,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/DEPRECATION_NOTICE.md,_architect_inbox,.md,733,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/EXTERNAL_PROVIDER_ALPHA_VANTAGE_SPEC.md,_architect_inbox,.md,837,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/EXTERNAL_PROVIDER_YAHOO_FINANCE_SPEC.md,_architect_inbox,.md,1890,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OFFICIAL_PAGE_TRACKER.md,_architect_inbox,.md,540,2026-02-24T01:58:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_ARCHITECTURE_AND_RUNTIME_FLOWS.md,_architect_inbox,.md,2257,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_CURRENT_STATE_AND_GAPS.md,_architect_inbox,.md,2425,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_DOMAIN_MODEL_AND_ENTITIES.md,_architect_inbox,.md,3376,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_GOVERNANCE_AND_QUALITY_GATES.md,_architect_inbox,.md,1965,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_ROADMAP_NEXT_STEPS.md,_architect_inbox,.md,3181,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_SECURITY_AND_AUTH_MODEL.md,_architect_inbox,.md,1723,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_SYSTEM_OVERVIEW.md,_architect_inbox,.md,2651,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_UI_SYSTEMS_AND_DESIGN.md,_architect_inbox,.md,2305,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/OVERVIEW_PACK/TT2_WORK_OPERATING_MODEL.md,_architect_inbox,.md,6473,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/PHASE_2_CLOSURE_DECISION_MATRIX.md,_architect_inbox,.md,540,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/PHOENIX_ARCHITECT_MASTER_INDEX.md,_architect_inbox,.md,1833,2026-02-23T21:45:55Z,,arch_inbox|root_program_doc,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/PHOENIX_ORGANIZATIONAL_STRUCTURE.md,_architect_inbox,.md,94,2026-02-23T21:45:55Z,,arch_inbox|root_program_doc,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_GOVERNANCE_AND_AI_COMMUNICATION_PROTOCOL.md,_architect_inbox,.md,83,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_PAGE_TEMPLATE_CONTRACT.md,_architect_inbox,.md,1859,2026-03-14T02:30:18Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_PAGE_TEMPLATE_CONTRACT_v1.1.md,_architect_inbox,.md,421,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_RTL_DEVELOPMENT_CHARTER.md,_architect_inbox,.md,336,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_SLA_TEAMS_30_40_OFFICIAL.md,_architect_inbox,.md,346,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_TASK_GOVERNANCE_PROTOCOL.md,_architect_inbox,.md,1176,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_VERSIONING_POLICY.md,_architect_inbox,.md,1571,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_VERSION_MATRIX.md,_architect_inbox,.md,551,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/TT2_VERSION_MATRIX_v1.0.md,_architect_inbox,.md,283,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/00_FINAL_ARCHITECT_REPORT_BATCH_1.md,_architect_inbox,.md,857,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/01_TECHNICAL/API_DOCUMENTATION_ENHANCED.md,_architect_inbox,.md,307,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/01_TECHNICAL/ARCHITECTURE_OVERVIEW.md,_architect_inbox,.md,302,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/01_TECHNICAL/CSS_DNA_SURGICAL_AUDIT.md,_architect_inbox,.md,509,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/01_TECHNICAL_SNAPSHOT_INDEX.md,_architect_inbox,.md,366,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/02_CSS_DNA_VALIDATION_REPORT.md,_architect_inbox,.md,391,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/02_PRODUCT/LOD_400_FIDELITY_STANDARDS.md,_architect_inbox,.md,300,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/02_PRODUCT/USER_EXPERIENCE_DOCUMENTATION.md,_architect_inbox,.md,308,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/03_MARKETING/BRANDING_BOOK_V2.md,_architect_inbox,.md,294,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/03_MARKETING/PRODUCT_POSITIONING.md,_architect_inbox,.md,297,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/03_PRODUCT_AND_MARKETING_STRATEGY.md,_architect_inbox,.md,388,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/ARCHITECT_BATCH_1_GRAND_FINALE.md,_architect_inbox,.md,351,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/ARCHITECT_CSS_SURGICAL_AUDIT.md,_architect_inbox,.md,1747,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/EXTERNAL_AUDIT_EXECUTIVE_SUMMARY.md,_architect_inbox,.md,539,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/LOD_400_FIDELITY_STANDARDS_FINAL.md,_architect_inbox,.md,336,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/90_ARCHITECTS_DOCUMENTATION/סיכום בץ 1/PHOENIX_EXTERNAL_AUDIT_EXECUTIVE_SUMMARY.md,_architect_inbox,.md,333,2026-02-23T21:45:55Z,,arch_inbox|root_program_doc,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/COVER_NOTE.md,_architect_inbox,.md,1062,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/DIRECTIVE_RECORD.md,_architect_inbox,.md,936,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,994,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/SPEC_PACKAGE.md,_architect_inbox,.md,1248,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,788,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/VALIDATION_REPORT.md,_architect_inbox,.md,996,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/CANONICAL_STRUCTURAL_UPDATE_v2.2.0/SUBMISSION_v2.2.1/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,833,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1036,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1007,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1170,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/SPEC_PACKAGE.md,_architect_inbox,.md,1698,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,892,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1372,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_1/S001_P001_PROGRAM_LAYER_LLD400/SUBMISSION_v1.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,806,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1092,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1147,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1543,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1304,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,731,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1181,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP001_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,812,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1064,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1237,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1883,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1258,2026-02-23T21:45:55Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,766,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1425,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_1/INFRASTRUCTURE_STAGE_2/S001_P001_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,948,2026-02-23T21:45:55Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P001_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1066,2026-02-25T21:16:00Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P001_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,971,2026-02-25T21:16:00Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P001_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1252,2026-02-25T21:16:00Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P001_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/SPEC_PACKAGE.md,_architect_inbox,.md,1561,2026-02-25T21:16:00Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/AGENT_OS_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P001_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,738,2026-02-25T21:16:00Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
